lane,source_champion,source_slug,source_page_win_rate,opponent_champion,opponent_slug,win_rate,games,url,scraped_at_utc
jungle,Fiddlesticks,fiddlesticks,52.46,Bel'Veth,belveth,47.92,361,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Briar,briar,49.80,1006,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Diana,diana,50.89,1177,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Dr. Mundo,drmundo,50.07,705,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Ekko,ekko,52.06,1068,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Elise,elise,49.60,504,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Evelynn,evelynn,52.29,503,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Gragas,gragas,48.00,100,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Graves,graves,52.59,540,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Gwen,gwen,50.17,602,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Hecarim,hecarim,55.70,860,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Ivern,ivern,53.82,301,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Jarvan IV,jarvaniv,49.34,1212,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Jax,jax,53.64,440,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Jayce,jayce,56.38,470,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Karthus,karthus,51.81,276,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Kayn,kayn,51.94,1161,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Kha'Zix,khazix,51.03,2146,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Kindred,kindred,52.42,414,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Lee Sin,leesin,54.68,1496,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Lillia,lillia,53.90,436,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Malphite,malphite,56.03,348,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Master Yi,masteryi,49.18,852,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Naafiri,naafiri,53.81,604,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Nasus,nasus,41.72,151,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Nidalee,nidalee,52.01,323,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Nocturne,nocturne,48.15,866,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Nunu & Willump,nunu,53.04,592,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Pantheon,pantheon,53.13,160,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Qiyana,qiyana,57.07,396,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Rammus,rammus,52.48,303,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Rek'Sai,reksai,49.55,444,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Rengar,rengar,50.96,836,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Sejuani,sejuani,50.31,320,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Shaco,shaco,52.22,923,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Shyvana,shyvana,45.73,199,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Skarner,skarner,51.49,101,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Sylas,sylas,51.61,870,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Taliyah,taliyah,51.16,258,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Talon,talon,53.26,674,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Trundle,trundle,52.34,214,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Udyr,udyr,51.31,306,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Vi,vi,50.23,874,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Viego,viego,51.97,2661,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Volibear,volibear,49.77,665,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Warwick,warwick,51.23,367,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Wukong,monkeyking,55.26,418,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Xin Zhao,xinzhao,50.50,1107,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Zaahen,zaahen,50.11,872,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Zac,zac,50.13,756,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Zed,zed,56.13,326,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Fiddlesticks,fiddlesticks,52.46,Zyra,zyra,52.88,191,https://op.gg/lol/champions/fiddlesticks/counters/jungle,2026-02-13T18:22:07.376876+00:00
jungle,Gragas,gragas,50.48,Aatrox,aatrox,66.00,50,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Ambessa,ambessa,53.95,152,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Amumu,amumu,50.00,72,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Bel'Veth,belveth,52.11,71,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Briar,briar,53.05,164,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Diana,diana,50.23,215,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Dr. Mundo,drmundo,44.25,113,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Ekko,ekko,43.81,210,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Elise,elise,46.74,92,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Evelynn,evelynn,54.12,85,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Fiddlesticks,fiddlesticks,52.00,100,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Graves,graves,54.55,198,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Gwen,gwen,44.12,102,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Hecarim,hecarim,51.16,172,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Ivern,ivern,43.24,37,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Jarvan IV,jarvaniv,47.77,247,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Jax,jax,50.83,120,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Jayce,jayce,52.21,136,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Karthus,karthus,57.14,56,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Kayn,kayn,48.31,207,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Kha'Zix,khazix,49.25,400,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Kindred,kindred,57.58,99,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Lee Sin,leesin,51.68,594,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Lillia,lillia,53.68,95,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Malphite,malphite,54.12,85,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Master Yi,masteryi,50.00,196,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Naafiri,naafiri,43.56,101,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Nidalee,nidalee,46.67,75,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Nocturne,nocturne,44.55,110,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Nunu & Willump,nunu,44.09,93,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Pantheon,pantheon,43.33,30,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Qiyana,qiyana,56.16,73,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Rammus,rammus,34.62,78,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Rek'Sai,reksai,40.00,90,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Rengar,rengar,48.13,187,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Sejuani,sejuani,58.49,53,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Shaco,shaco,50.31,159,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Shyvana,shyvana,64.52,31,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Sylas,sylas,52.07,169,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Taliyah,taliyah,46.88,32,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Talon,talon,46.85,143,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Udyr,udyr,38.98,59,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Vi,vi,50.00,184,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Viego,viego,46.36,550,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Volibear,volibear,57.95,88,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Warwick,warwick,50.82,61,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Wukong,monkeyking,52.50,80,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Xin Zhao,xinzhao,50.20,245,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Zaahen,zaahen,45.19,135,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Zac,zac,51.48,169,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Zed,zed,54.65,86,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Gragas,gragas,50.48,Zyra,zyra,45.16,31,https://op.gg/lol/champions/gragas/counters/jungle,2026-02-13T18:22:50.970471+00:00
jungle,Graves,graves,49.96,Aatrox,aatrox,48.98,392,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Ambessa,ambessa,53.12,1122,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Amumu,amumu,44.81,395,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Bel'Veth,belveth,45.84,445,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Briar,briar,48.08,1121,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Diana,diana,48.70,1620,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Dr. Mundo,drmundo,48.82,803,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Ekko,ekko,49.82,1373,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Elise,elise,47.42,561,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Evelynn,evelynn,43.41,516,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Fiddlesticks,fiddlesticks,47.41,540,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Gragas,gragas,45.45,198,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Gwen,gwen,46.40,722,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Hecarim,hecarim,48.92,1200,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Ivern,ivern,48.57,280,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Jarvan IV,jarvaniv,48.91,1934,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Jax,jax,51.94,697,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Jayce,jayce,54.11,1410,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Karthus,karthus,47.51,442,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Kayn,kayn,49.34,1208,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Kha'Zix,khazix,47.41,3238,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Kindred,kindred,46.02,741,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Lee Sin,leesin,50.53,4443,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Lillia,lillia,50.09,583,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Malphite,malphite,51.62,740,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Master Yi,masteryi,47.31,1264,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Naafiri,naafiri,46.83,867,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Nasus,nasus,52.04,98,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Nidalee,nidalee,47.92,939,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Nocturne,nocturne,48.61,969,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Nunu & Willump,nunu,42.93,608,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Pantheon,pantheon,51.42,212,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Qiyana,qiyana,51.22,654,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Rammus,rammus,52.31,325,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Rek'Sai,reksai,48.92,693,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Rengar,rengar,48.16,1007,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Sejuani,sejuani,47.74,398,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Shaco,shaco,48.73,1067,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Shyvana,shyvana,50.49,204,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Skarner,skarner,46.03,126,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Sylas,sylas,51.39,1222,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Taliyah,taliyah,46.00,400,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Talon,talon,48.29,762,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Trundle,trundle,53.63,179,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Udyr,udyr,49.69,324,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Vi,vi,49.63,1356,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Viego,viego,49.10,4678,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Volibear,volibear,51.82,606,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Warwick,warwick,50.50,402,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Wukong,monkeyking,46.88,608,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Xin Zhao,xinzhao,47.12,1547,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Zaahen,zaahen,50.65,843,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Zac,zac,46.57,859,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Zed,zed,54.15,879,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Graves,graves,49.96,Zyra,zyra,46.13,271,https://op.gg/lol/champions/graves/counters/jungle,2026-02-13T18:22:06.174528+00:00
jungle,Gwen,gwen,52.17,Aatrox,aatrox,53.30,212,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Ambessa,ambessa,54.77,860,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Amumu,amumu,53.96,530,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Bel'Veth,belveth,46.12,399,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Briar,briar,48.79,1035,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Diana,diana,52.79,1468,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Dr. Mundo,drmundo,52.90,983,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Ekko,ekko,50.63,1120,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Elise,elise,45.97,496,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Evelynn,evelynn,47.11,433,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Fiddlesticks,fiddlesticks,49.83,602,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Gragas,gragas,55.88,102,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Graves,graves,53.60,722,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Hecarim,hecarim,51.39,971,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
jungle,Gwen,gwen,52.17,Ivern,ivern,52.29,306,https://op.gg/lol/champions/gwen/counters/jungle,2026-02-13T18:22:09.652125+00:00
